index,slide_id,project,fold
11636,TCGA-4X-A9FD-01Z-00-DX5,TCGA-Rest,6
12542,TCGA-SB-A76C-01Z-00-DXD,TCGA-Rest,7
11284,TCGA-AG-A020-01Z-00-DX1,TCGA-Rest,8
11337,TCGA-FF-8043-01Z-00-DX1,TCGA-Rest,9
10609,TCGA-V3-A9ZX-01Z-00-DX1,TCGA-Rest,0
10547,TCGA-LB-A8F3-01Z-00-DX1,TCGA-Rest,1
11496,TCGA-V4-A9EA-01Z-00-DX1,TCGA-Rest,2
11349,TCGA-OR-A5LN-01Z-00-DX5,TCGA-Rest,3
11056,TCGA-SR-A6MX-01Z-00-DX1,TCGA-Rest,4
12324,TCGA-PZ-A5RE-01Z-00-DX1,TCGA-Rest,5
10963,TCGA-WC-A87Y-01Z-00-DX1,TCGA-Rest,6
10537,TCGA-OR-A5LM-01Z-00-DX2,TCGA-Rest,7
10658,TCGA-3X-AAVA-01Z-00-DX1,TCGA-Rest,8
10853,TCGA-AG-A00H-01Z-00-DX1,TCGA-Rest,9
12374,TCGA-OR-A5JQ-01Z-00-DX1,TCGA-Rest,0
12390,TCGA-RW-A7CZ-01Z-00-DX1,TCGA-Rest,1
12329,TCGA-2G-AAHP-05Z-00-DX1,TCGA-Rest,2
12432,TCGA-V4-A9F0-01Z-00-DX1,TCGA-Rest,3
12301,TCGA-KL-8330-01Z-00-DX1,TCGA-Rest,4
10874,TCGA-KN-8431-01Z-00-DX1,TCGA-Rest,5
11753,TCGA-UW-A7GK-11Z-00-DX1,TCGA-Rest,6
11426,TCGA-PK-A5H9-01Z-00-DX1,TCGA-Rest,7
10833,TCGA-UW-A7GI-01Z-00-DX1,TCGA-Rest,8
10514,TCGA-AG-3893-01Z-00-DX1,TCGA-Rest,9
11600,TCGA-L5-A4OQ-01Z-00-DX1,TCGA-Rest,0
11552,TCGA-AG-4008-01Z-00-DX1,TCGA-Rest,1
10373,TCGA-2G-AALN-01Z-00-DX1,TCGA-Rest,2
11892,TCGA-TS-A7P8-01Z-00-DX1,TCGA-Rest,3
11429,TCGA-KL-8337-01Z-00-DX1,TCGA-Rest,4
12544,TCGA-2G-AAGX-01Z-00-DX1,TCGA-Rest,5
10903,TCGA-UW-A7GN-01Z-00-DX1,TCGA-Rest,6
11896,TCGA-QR-A70J-01Z-00-DX1,TCGA-Rest,7
11015,TCGA-NP-A5H7-01Z-00-DX1,TCGA-Rest,8
12283,TCGA-OR-A5JB-01Z-00-DX3,TCGA-Rest,9
12209,TCGA-OR-A5JT-01Z-00-DX5,TCGA-Rest,0
11376,TCGA-4K-AAAL-01Z-00-DX1,TCGA-Rest,1
12330,TCGA-2G-AAGY-05Z-00-DX1,TCGA-Rest,2
11861,TCGA-OR-A5JW-01Z-00-DX1,TCGA-Rest,3
11316,TCGA-IG-A7DP-01Z-00-DX1,TCGA-Rest,4
12499,TCGA-N7-A4Y8-01Z-00-DX3,TCGA-Rest,5
10640,TCGA-SR-A6MU-01Z-00-DX1,TCGA-Rest,6
11989,TCGA-W2-A7HE-01Z-00-DX1,TCGA-Rest,7
11154,TCGA-AG-3599-01Z-00-DX1,TCGA-Rest,8
12284,TCGA-LK-A4NY-01Z-00-DX1,TCGA-Rest,9
10582,TCGA-KN-8423-01Z-00-DX1,TCGA-Rest,0
10383,TCGA-UW-A7GG-01Z-00-DX1,TCGA-Rest,1
12434,TCGA-2J-AAB9-01Z-00-DX1,TCGA-Rest,2
12156,TCGA-HZ-A8P1-01Z-00-DX1,TCGA-Rest,3
10794,TCGA-JY-A6FG-01Z-00-DX1,TCGA-Rest,4
12532,TCGA-AG-3728-01Z-00-DX1,TCGA-Rest,5
11745,TCGA-RW-A7D0-01Z-00-DX1,TCGA-Rest,6
10586,TCGA-AG-3885-01Z-00-DX1,TCGA-Rest,7
10394,TCGA-OR-A5JM-01Z-00-DX1,TCGA-Rest,8
12050,TCGA-VR-AA7D-01Z-00-DX1,TCGA-Rest,9
11106,TCGA-UW-A72O-01Z-00-DX1,TCGA-Rest,0
11402,TCGA-OR-A5JD-01Z-00-DX5,TCGA-Rest,1
11755,TCGA-XU-AAXX-01Z-00-DX1,TCGA-Rest,2
10826,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-Rest,3
12263,TCGA-2G-AAEX-01Z-00-DX1,TCGA-Rest,4
12370,TCGA-OR-A5JG-01Z-00-DX2,TCGA-Rest,5
12541,TCGA-XE-A8H4-01Z-00-DX1,TCGA-Rest,6
11044,TCGA-LN-A49R-01Z-00-DX1,TCGA-Rest,7
11413,TCGA-2G-AAFN-01Z-00-DX2,TCGA-Rest,8
10996,TCGA-UW-A72H-01Z-00-DX1,TCGA-Rest,9
12393,TCGA-AF-3400-01Z-00-DX1,TCGA-Rest,0
11575,TCGA-OR-A5J1-01Z-00-DX1,TCGA-Rest,1
11515,TCGA-2H-A9GM-01Z-00-DX1,TCGA-Rest,2
11772,TCGA-OR-A5JB-01Z-00-DX4,TCGA-Rest,3
12297,TCGA-OR-A5K2-01Z-00-DX2,TCGA-Rest,4
11884,TCGA-UT-A88E-01Z-00-DX3,TCGA-Rest,5
12322,TCGA-SR-A6MT-01Z-00-DX1,TCGA-Rest,6
11657,TCGA-JY-A93F-01Z-00-DX1,TCGA-Rest,7
12466,TCGA-3A-A9IR-01Z-00-DX1,TCGA-Rest,8
11157,TCGA-UW-A72Q-01Z-00-DX1,TCGA-Rest,9
11960,TCGA-HZ-7923-01Z-00-DX1,TCGA-Rest,0
10517,TCGA-N6-A4VD-01Z-00-DX1,TCGA-Rest,1
12061,TCGA-ZM-AA0D-01Z-00-DX1,TCGA-Rest,2
11313,TCGA-ZB-A96F-01Z-00-DX1,TCGA-Rest,3
12100,TCGA-QR-A7IN-01Z-00-DX2,TCGA-Rest,4
11543,TCGA-LN-A4A4-01Z-00-DX1,TCGA-Rest,5
11178,TCGA-V4-A9EO-01Z-00-DX1,TCGA-Rest,6
12086,TCGA-OR-A5JR-01Z-00-DX3,TCGA-Rest,7
12354,TCGA-LN-A9FQ-01Z-00-DX1,TCGA-Rest,8
11234,TCGA-KO-8406-01Z-00-DX1,TCGA-Rest,9
12276,TCGA-V4-A9E7-01Z-00-DX1,TCGA-Rest,0
11270,TCGA-N8-A4PN-01Z-00-DX2,TCGA-Rest,1
12241,TCGA-3A-A9IS-01Z-00-DX1,TCGA-Rest,2
10509,TCGA-KL-8334-01Z-00-DX1,TCGA-Rest,3
10455,TCGA-KO-8415-01Z-00-DX1,TCGA-Rest,4
12437,TCGA-KL-8333-01Z-00-DX1,TCGA-Rest,5
10866,TCGA-2G-AAGO-01Z-00-DX1,TCGA-Rest,6
11492,TCGA-XU-A92R-01Z-00-DX1,TCGA-Rest,7
11607,TCGA-JY-A6FE-01Z-00-DX1,TCGA-Rest,8
12332,TCGA-P6-A5OG-01Z-00-DX1,TCGA-Rest,9
12232,TCGA-UW-A7GP-11Z-00-DX1,TCGA-Rest,0
10460,TCGA-KL-8335-01Z-00-DX1,TCGA-Rest,1
11802,TCGA-XN-A8T3-01Z-00-DX1,TCGA-Rest,2
11800,TCGA-N5-A4RM-01Z-00-DX1,TCGA-Rest,3
12005,TCGA-IG-A97I-01Z-00-DX1,TCGA-Rest,4
10943,TCGA-DC-4749-01Z-00-DX1,TCGA-Rest,5
10984,TCGA-UD-AAC7-01Z-00-DX1,TCGA-Rest,6
12300,TCGA-XE-AAOB-01Z-00-DX1,TCGA-Rest,7
12053,TCGA-2G-AAFI-01Z-00-DX1,TCGA-Rest,8
11500,TCGA-QT-A7U0-01Z-00-DX1,TCGA-Rest,9
10410,TCGA-S7-A7WL-01Z-00-DX1,TCGA-Rest,0
10508,TCGA-KL-8334-01Z-00-DX1,TCGA-Rest,1
10760,TCGA-OR-A5JR-01Z-00-DX4,TCGA-Rest,2
11511,TCGA-KM-8443-01Z-00-DX1,TCGA-Rest,3
10564,TCGA-W5-AA36-01Z-00-DX1,TCGA-Rest,4
12504,TCGA-AH-6903-01Z-00-DX1,TCGA-Rest,5
12039,TCGA-KN-8424-01Z-00-DX1,TCGA-Rest,6
11479,TCGA-AF-6136-01Z-00-DX1,TCGA-Rest,7
11613,TCGA-FB-AAPQ-01Z-00-DX1,TCGA-Rest,8
10365,TCGA-WB-A80P-01Z-00-DX1,TCGA-Rest,9
11371,TCGA-DC-6155-01Z-00-DX1,TCGA-Rest,0
12450,TCGA-KL-8325-01Z-00-DX1,TCGA-Rest,1
11417,TCGA-UW-A7GK-01Z-00-DX1,TCGA-Rest,2
10809,TCGA-HZ-7919-01Z-00-DX1,TCGA-Rest,3
12032,TCGA-XE-AAOL-01Z-00-DX1,TCGA-Rest,4
10610,TCGA-2J-AABR-01Z-00-DX1,TCGA-Rest,5
11684,TCGA-2G-AAG8-01Z-00-DX2,TCGA-Rest,6
11253,TCGA-AG-3726-01Z-00-DX1,TCGA-Rest,7
12412,TCGA-UW-A72R-01Z-00-DX1,TCGA-Rest,8
11237,TCGA-ZB-A96L-01Z-00-DX1,TCGA-Rest,9
11952,TCGA-SH-A7BH-01Z-00-DX1,TCGA-Rest,0
12501,TCGA-2G-AAHN-01Z-00-DX1,TCGA-Rest,1
10980,TCGA-XE-A8H5-01Z-00-DX1,TCGA-Rest,2
10702,TCGA-KL-8344-01Z-00-DX1,TCGA-Rest,3
12381,TCGA-KL-8338-01Z-00-DX1,TCGA-Rest,4
12144,TCGA-2G-AAHL-01Z-00-DX2,TCGA-Rest,5
10619,TCGA-S7-A7WP-01Z-00-DX1,TCGA-Rest,6
11991,TCGA-RQ-A6JB-01Z-00-DX1,TCGA-Rest,7
11678,TCGA-P8-A5KD-01Z-00-DX1,TCGA-Rest,8
11795,TCGA-AF-2689-01Z-00-DX1,TCGA-Rest,9
10507,TCGA-KL-8334-01Z-00-DX1,TCGA-Rest,0
12326,TCGA-2G-AAFO-01Z-00-DX2,TCGA-Rest,1
10829,TCGA-X7-A8M6-01Z-00-DX1,TCGA-Rest,2
12333,TCGA-5K-AAAP-01Z-00-DX1,TCGA-Rest,3
12159,TCGA-L5-A43J-01Z-00-DX1,TCGA-Rest,4
10997,TCGA-AF-2693-01Z-00-DX1,TCGA-Rest,5
11228,TCGA-UW-A72S-01Z-00-DX1,TCGA-Rest,6
12500,TCGA-AG-3906-01Z-00-DX1,TCGA-Rest,7
10907,TCGA-KM-A7QA-01Z-00-DX1,TCGA-Rest,8
12440,TCGA-KL-8333-01Z-00-DX1,TCGA-Rest,9
12316,TCGA-RB-A7B8-01Z-00-DX1,TCGA-Rest,0
11285,TCGA-QM-A5NM-01Z-00-DX1,TCGA-Rest,1
10845,TCGA-2G-AALP-01Z-00-DX1,TCGA-Rest,2
12200,TCGA-QR-A70N-01Z-00-DX1,TCGA-Rest,3
12091,TCGA-Q9-A6FW-01Z-00-DX1,TCGA-Rest,4
12459,TCGA-PK-A5HC-01Z-00-DX1,TCGA-Rest,5
11528,TCGA-2G-AAGK-01Z-00-DX2,TCGA-Rest,6
10503,TCGA-AG-A008-01Z-00-DX1,TCGA-Rest,7
12383,TCGA-F5-6813-01Z-00-DX1,TCGA-Rest,8
12343,TCGA-ZB-A963-01Z-00-DX1,TCGA-Rest,9
11726,TCGA-IG-A3Y9-01Z-00-DX1,TCGA-Rest,0
10759,TCGA-IG-A4QT-01Z-00-DX1,TCGA-Rest,1
12515,TCGA-KN-8426-01Z-00-DX1,TCGA-Rest,2
11311,TCGA-TT-A6YP-01Z-00-DX1,TCGA-Rest,3
12520,TCGA-AG-A025-01Z-00-DX1,TCGA-Rest,4
11016,TCGA-XM-A8RC-01Z-00-DX1,TCGA-Rest,5
12151,TCGA-OR-A5LL-01Z-00-DX2,TCGA-Rest,6
11729,TCGA-TT-A6YJ-01Z-00-DX1,TCGA-Rest,7
10820,TCGA-F5-6810-01Z-00-DX1,TCGA-Rest,8
11706,TCGA-EI-6882-01Z-00-DX1,TCGA-Rest,9
10543,TCGA-NF-A4WU-01Z-00-DX1,TCGA-Rest,0
11504,TCGA-OR-A5JA-01Z-00-DX4,TCGA-Rest,1
11581,TCGA-UT-A88G-01Z-00-DX2,TCGA-Rest,2
10965,TCGA-L5-A4OG-01Z-00-DX1,TCGA-Rest,3
10500,TCGA-KM-8440-01Z-00-DX1,TCGA-Rest,4
11108,TCGA-V4-A9E8-01Z-00-DX1,TCGA-Rest,5
11891,TCGA-VD-A8KI-01Z-00-DX1,TCGA-Rest,6
12287,TCGA-OR-A5JZ-01Z-00-DX3,TCGA-Rest,7
11338,TCGA-VD-A8KJ-01Z-00-DX1,TCGA-Rest,8
10554,TCGA-ZH-A8Y3-01Z-00-DX1,TCGA-Rest,9
11990,TCGA-OR-A5LK-01Z-00-DX1,TCGA-Rest,0
11240,TCGA-FA-A4BB-01Z-00-DX1,TCGA-Rest,1
12217,TCGA-QR-A70E-01Z-00-DX1,TCGA-Rest,2
10636,TCGA-JY-A93D-01Z-00-DX1,TCGA-Rest,3
10650,TCGA-ZC-AAAF-01Z-00-DX1,TCGA-Rest,4
11123,TCGA-AG-3586-01Z-00-DX1,TCGA-Rest,5
10757,TCGA-2G-AAGT-01Z-00-DX1,TCGA-Rest,6
10479,TCGA-KN-8425-01Z-00-DX1,TCGA-Rest,7
11564,TCGA-2J-AABO-01Z-00-DX1,TCGA-Rest,8
10559,TCGA-UT-A88C-01Z-00-DX1,TCGA-Rest,9
11819,TCGA-4X-A9FA-01Z-00-DX2,TCGA-Rest,0
11192,TCGA-HZ-A8P0-01Z-00-DX1,TCGA-Rest,1
10603,TCGA-KO-8405-01Z-00-DX1,TCGA-Rest,2
11796,TCGA-AG-3608-01Z-00-DX1,TCGA-Rest,3
12090,TCGA-OE-A75W-01Z-00-DX1,TCGA-Rest,4
12052,TCGA-UD-AAC6-01Z-00-DX1,TCGA-Rest,5
11086,TCGA-OR-A5JE-01Z-00-DX5,TCGA-Rest,6
12064,TCGA-YS-A95C-01Z-00-DX1,TCGA-Rest,7
12498,TCGA-AG-4001-01Z-00-DX1,TCGA-Rest,8
11510,TCGA-KM-8443-01Z-00-DX1,TCGA-Rest,9
12018,TCGA-VD-AA8R-01Z-00-DX1,TCGA-Rest,0
12116,TCGA-2G-AAFZ-01Z-00-DX1,TCGA-Rest,1
11211,TCGA-OR-A5JV-01Z-00-DX2,TCGA-Rest,2
11946,TCGA-2G-AAH3-01Z-00-DX3,TCGA-Rest,3
10998,TCGA-N9-A4PZ-01Z-00-DX1,TCGA-Rest,4
10358,TCGA-UT-A97Y-01Z-00-DX1,TCGA-Rest,5
11055,TCGA-4X-A9FA-01Z-00-DX6,TCGA-Rest,6
11993,TCGA-UW-A7GU-11Z-00-DX1,TCGA-Rest,7
11648,TCGA-HZ-8315-01Z-00-DX1,TCGA-Rest,8
12458,TCGA-XM-A8RL-01Z-00-DX1,TCGA-Rest,9
11877,TCGA-4X-A9FD-01Z-00-DX1,TCGA-Rest,0
12210,TCGA-2G-AAGW-01Z-00-DX2,TCGA-Rest,1
11493,TCGA-YS-AA4M-01Z-00-DX1,TCGA-Rest,2
12487,TCGA-N5-A4RO-01Z-00-DX2,TCGA-Rest,3
11988,TCGA-4X-A9FD-01Z-00-DX4,TCGA-Rest,4
12355,TCGA-KM-A7QK-01Z-00-DX1,TCGA-Rest,5
11020,TCGA-OR-A5JL-01Z-00-DX5,TCGA-Rest,6
11040,TCGA-OR-A5LS-01Z-00-DX4,TCGA-Rest,7
11614,TCGA-2G-AAM2-01Z-00-DX3,TCGA-Rest,8
10674,TCGA-W2-A7HB-01Z-00-DX1,TCGA-Rest,9
11005,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest,0
11791,TCGA-Z6-A8JD-01Z-00-DX1,TCGA-Rest,1
11836,TCGA-UW-A72L-01Z-00-DX1,TCGA-Rest,2
11066,TCGA-G5-6233-01Z-00-DX1,TCGA-Rest,3
11639,TCGA-XP-A8T8-01Z-00-DX1,TCGA-Rest,4
12125,TCGA-2J-AAB1-01Z-00-DX1,TCGA-Rest,5
11329,TCGA-XD-AAUI-01Z-00-DX2,TCGA-Rest,6
11663,TCGA-FB-A7DR-01Z-00-DX1,TCGA-Rest,7
11757,TCGA-2L-AAQA-01Z-00-DX1,TCGA-Rest,8
11765,TCGA-ZB-A962-01Z-00-DX1,TCGA-Rest,9
11853,TCGA-KL-8332-01Z-00-DX1,TCGA-Rest,0
12395,TCGA-4X-A9FA-01Z-00-DXA,TCGA-Rest,1
11886,TCGA-QR-A6GS-01Z-00-DX1,TCGA-Rest,2
12020,TCGA-2J-AABK-01Z-00-DX1,TCGA-Rest,3
11711,TCGA-2J-AABV-01Z-00-DX1,TCGA-Rest,4
12506,TCGA-FA-A82F-01Z-00-DX1,TCGA-Rest,5
12521,TCGA-2L-AAQM-01Z-00-DX1,TCGA-Rest,6
12000,TCGA-4V-A9QU-01Z-00-DX1,TCGA-Rest,7
11408,TCGA-IG-A3YB-01Z-00-DX1,TCGA-Rest,8
11152,TCGA-FA-A86F-01Z-00-DX1,TCGA-Rest,9
11954,TCGA-UT-A88E-01Z-00-DX1,TCGA-Rest,0
12176,TCGA-W5-AA2I-01Z-00-DX1,TCGA-Rest,1
12079,TCGA-V4-A9EK-01Z-00-DX1,TCGA-Rest,2
11540,TCGA-UW-A72N-01Z-00-DX1,TCGA-Rest,3
11416,TCGA-UW-A7GK-01Z-00-DX1,TCGA-Rest,4
10897,TCGA-WB-A81A-01Z-00-DX1,TCGA-Rest,5
12035,TCGA-AF-A56K-01Z-00-DX1,TCGA-Rest,6
12114,TCGA-OR-A5K1-01Z-00-DX2,TCGA-Rest,7
12280,TCGA-KO-8417-01Z-00-DX1,TCGA-Rest,8
10452,TCGA-KO-8415-01Z-00-DX1,TCGA-Rest,9
11377,TCGA-IB-7888-01Z-00-DX1,TCGA-Rest,0
10920,TCGA-LK-A4O5-01Z-00-DX1,TCGA-Rest,1
11220,TCGA-DC-6154-01Z-00-DX1,TCGA-Rest,2
11841,TCGA-ZB-A96G-01Z-00-DX1,TCGA-Rest,3
12238,TCGA-AG-3581-01Z-00-DX1,TCGA-Rest,4
11395,TCGA-US-A77E-01Z-00-DX1,TCGA-Rest,5
10563,TCGA-KO-8410-01Z-00-DX1,TCGA-Rest,6
10749,TCGA-W5-AA2T-01Z-00-DX1,TCGA-Rest,7
11227,TCGA-UW-A72S-01Z-00-DX1,TCGA-Rest,8
10754,TCGA-KN-8418-01Z-00-DX1,TCGA-Rest,9
12475,TCGA-XY-A89B-01Z-00-DX1,TCGA-Rest,0
11385,TCGA-V4-A9EU-01Z-00-DX1,TCGA-Rest,1
11842,TCGA-HZ-A77O-01Z-00-DX1,TCGA-Rest,2
11317,TCGA-SB-A76C-01Z-00-DX2,TCGA-Rest,3
11927,TCGA-XU-AAXV-01Z-00-DX1,TCGA-Rest,4
12252,TCGA-UW-A72I-01Z-00-DX1,TCGA-Rest,5
11161,TCGA-UW-A7GX-11Z-00-DX1,TCGA-Rest,6
12108,TCGA-ND-A4W6-01Z-00-DX1,TCGA-Rest,7
10859,TCGA-KM-A7QE-01Z-00-DX1,TCGA-Rest,8
11136,TCGA-UW-A7GC-01Z-00-DX1,TCGA-Rest,9
12220,TCGA-YR-A95A-01Z-00-DX1,TCGA-Rest,0
10557,TCGA-AG-3999-01Z-00-DX1,TCGA-Rest,1
12445,TCGA-QR-A70W-01Z-00-DX1,TCGA-Rest,2
12153,TCGA-F5-6465-01Z-00-DX1,TCGA-Rest,3
10735,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest,4
10775,TCGA-VD-A8K8-01Z-00-DX1,TCGA-Rest,5
12055,TCGA-IB-AAUW-01Z-00-DX1,TCGA-Rest,6
10748,TCGA-IB-7897-01Z-00-DX1,TCGA-Rest,7
11879,TCGA-HZ-8315-01Z-00-DX2,TCGA-Rest,8
11519,TCGA-AG-3594-01Z-00-DX1,TCGA-Rest,9
11852,TCGA-KL-8332-01Z-00-DX1,TCGA-Rest,0
12384,TCGA-5G-A9ZZ-01Z-00-DX1,TCGA-Rest,1
11509,TCGA-KM-8443-01Z-00-DX1,TCGA-Rest,2
11724,TCGA-AG-3901-01Z-00-DX1,TCGA-Rest,3
10421,TCGA-XE-AANV-01Z-00-DX1,TCGA-Rest,4
12419,TCGA-SN-A6IS-01Z-00-DX2,TCGA-Rest,5
11537,TCGA-QR-A70T-01Z-00-DX1,TCGA-Rest,6
10849,TCGA-KO-8413-01Z-00-DX1,TCGA-Rest,7
10736,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest,8
11120,TCGA-OR-A5LS-01Z-00-DX2,TCGA-Rest,9
11148,TCGA-M9-A5M8-01Z-00-DX1,TCGA-Rest,0
11433,TCGA-IB-A5SS-01Z-00-DX1,TCGA-Rest,1
11235,TCGA-X7-A8DF-01Z-00-DX1,TCGA-Rest,2
10694,TCGA-XE-AAO4-01Z-00-DX1,TCGA-Rest,3
11373,TCGA-2H-A9GF-01Z-00-DX1,TCGA-Rest,4
11632,TCGA-TS-A7P0-01Z-00-DX1,TCGA-Rest,5
10812,TCGA-KL-8331-01Z-00-DX1,TCGA-Rest,6
11172,TCGA-KO-8407-01Z-00-DX1,TCGA-Rest,7
11352,TCGA-OR-A5K9-01Z-00-DX5,TCGA-Rest,8
12338,TCGA-AG-A02X-01Z-00-DX1,TCGA-Rest,9
10558,TCGA-QR-A70Q-01Z-00-DX1,TCGA-Rest,0
10518,TCGA-AG-4022-01Z-00-DX1,TCGA-Rest,1
11936,TCGA-4X-A9F9-01Z-00-DX8,TCGA-Rest,2
11059,TCGA-3U-A98G-01Z-00-DX1,TCGA-Rest,3
11857,TCGA-XM-A8RB-01Z-00-DX1,TCGA-Rest,4
11486,TCGA-SB-A76C-01Z-00-DX6,TCGA-Rest,5
11378,TCGA-UW-A72J-01Z-00-DX1,TCGA-Rest,6
11942,TCGA-KN-8422-01Z-00-DX1,TCGA-Rest,7
12312,TCGA-KM-A7QB-01Z-00-DX1,TCGA-Rest,8
10391,TCGA-2J-AABP-01Z-00-DX1,TCGA-Rest,9
11132,TCGA-QR-A70U-01Z-00-DX1,TCGA-Rest,0
11835,TCGA-UW-A72L-01Z-00-DX1,TCGA-Rest,1
11747,TCGA-HV-A5A6-01Z-00-DX1,TCGA-Rest,2
12496,TCGA-3H-AB3S-01Z-00-DX1,TCGA-Rest,3
11720,TCGA-2G-AAKO-01Z-00-DX1,TCGA-Rest,4
12398,TCGA-LN-A4MQ-01Z-00-DX1,TCGA-Rest,5
10598,TCGA-UW-A7GI-11Z-00-DX1,TCGA-Rest,6
12418,TCGA-N5-A4RA-01Z-00-DX1,TCGA-Rest,7
10957,TCGA-IG-A4QS-01Z-00-DX1,TCGA-Rest,8
11654,TCGA-FB-AAQ6-01Z-00-DX1,TCGA-Rest,9
12425,TCGA-3E-AAAZ-01Z-00-DX2,TCGA-Rest,0
11003,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest,1
11885,TCGA-F5-6863-01Z-00-DX1,TCGA-Rest,2
11624,TCGA-4X-A9FB-01Z-00-DX4,TCGA-Rest,3
12256,TCGA-OR-A5JM-01Z-00-DX3,TCGA-Rest,4
10919,TCGA-2G-AAG9-01Z-00-DX2,TCGA-Rest,5
10546,TCGA-OR-A5JP-01Z-00-DX1,TCGA-Rest,6
12163,TCGA-OR-A5K9-01Z-00-DX1,TCGA-Rest,7
11332,TCGA-KO-8409-01Z-00-DX1,TCGA-Rest,8
12404,TCGA-KM-A7QC-01Z-00-DX1,TCGA-Rest,9
11439,TCGA-OR-A5J7-01Z-00-DX1,TCGA-Rest,0
10831,TCGA-V4-A9EM-01Z-00-DX1,TCGA-Rest,1
11104,TCGA-UW-A72O-01Z-00-DX1,TCGA-Rest,2
10378,TCGA-OR-A5JL-01Z-00-DX3,TCGA-Rest,3
10816,TCGA-N9-A4Q8-01Z-00-DX1,TCGA-Rest,4
11541,TCGA-UW-A72N-01Z-00-DX1,TCGA-Rest,5
11312,TCGA-V4-A9EL-01Z-00-DX1,TCGA-Rest,6
11572,TCGA-KL-8343-01Z-00-DX1,TCGA-Rest,7
11872,TCGA-OR-A5K9-01Z-00-DX4,TCGA-Rest,8
11126,TCGA-PK-A5HC-01Z-00-DX3,TCGA-Rest,9
12042,TCGA-OR-A5JP-01Z-00-DX3,TCGA-Rest,0
10487,TCGA-SN-A84X-01Z-00-DX1,TCGA-Rest,1
12492,TCGA-QT-A5XN-01Z-00-DX1,TCGA-Rest,2
11839,TCGA-IB-7654-01Z-00-DX1,TCGA-Rest,3
10687,TCGA-LN-A4A9-01Z-00-DX1,TCGA-Rest,4
11595,TCGA-2J-AABH-01Z-00-DX1,TCGA-Rest,5
10823,TCGA-3U-A98H-01Z-00-DX1,TCGA-Rest,6
12526,TCGA-LN-A4A5-01Z-00-DX1,TCGA-Rest,7
11995,TCGA-UW-A7GU-11Z-00-DX1,TCGA-Rest,8
11452,TCGA-ND-A4W6-01Z-00-DX3,TCGA-Rest,9
11487,TCGA-MQ-A6BQ-01Z-00-DX1,TCGA-Rest,0
11651,TCGA-SR-A6MQ-01Z-00-DX1,TCGA-Rest,1
11217,TCGA-AF-3914-01Z-00-DX2,TCGA-Rest,2
567,TCGA-VT-A80J-01Z-00-DX2,TCGA-SARC,0
1102,TCGA-DX-A8BR-01Z-00-DX4,TCGA-SARC,1
600,TCGA-IE-A4EJ-01Z-00-DX1,TCGA-SARC,2
823,TCGA-DX-A7EM-01Z-00-DX2,TCGA-SARC,3
627,TCGA-DX-A6YX-01Z-00-DX4,TCGA-SARC,4
1126,TCGA-DX-A6YT-01Z-00-DX5,TCGA-SARC,5
786,TCGA-X9-A973-01Z-00-DX2,TCGA-SARC,6
871,TCGA-DX-A3LW-01Z-00-DX1,TCGA-SARC,7
846,TCGA-HB-A3YV-01Z-00-DX1,TCGA-SARC,8
1051,TCGA-DX-AB2L-01Z-00-DX2,TCGA-SARC,9
799,TCGA-X9-A971-01Z-00-DX4,TCGA-SARC,0
1005,TCGA-QQ-A8VB-01Z-00-DX1,TCGA-SARC,1
752,TCGA-DX-A8BK-01Z-00-DX3,TCGA-SARC,2
649,TCGA-DX-A7EQ-01Z-00-DX1,TCGA-SARC,3
520,TCGA-X6-A7WC-01Z-00-DX4,TCGA-SARC,4
745,TCGA-WK-A8Y0-01Z-00-DX1,TCGA-SARC,5
1096,TCGA-DX-A3LS-01Z-00-DX1,TCGA-SARC,6
944,TCGA-WK-A8XY-01Z-00-DX1,TCGA-SARC,7
702,TCGA-MO-A47P-01Z-00-DX1,TCGA-SARC,8
916,TCGA-IE-A3OV-01Z-00-DX1,TCGA-SARC,9
892,TCGA-DX-A23Z-01Z-00-DX1,TCGA-SARC,0
596,TCGA-WK-A8XT-01Z-00-DX3,TCGA-SARC,1
765,TCGA-DX-A8BJ-01Z-00-DX4,TCGA-SARC,2
573,TCGA-IW-A3M6-01Z-00-DX1,TCGA-SARC,3
738,TCGA-DX-A8BH-01Z-00-DX4,TCGA-SARC,4
1041,TCGA-DX-A8BS-01Z-00-DX4,TCGA-SARC,5
766,TCGA-WK-A8XQ-01Z-00-DX1,TCGA-SARC,6
900,TCGA-DX-A1KY-01Z-00-DX1,TCGA-SARC,7
1017,TCGA-DX-A6YS-01Z-00-DX1,TCGA-SARC,8
1070,TCGA-HS-A5N8-01Z-00-DX1,TCGA-SARC,9
557,TCGA-WK-A8XT-01Z-00-DX5,TCGA-SARC,0
663,TCGA-DX-A6Z0-01Z-00-DX1,TCGA-SARC,1
895,TCGA-DX-A8BQ-01Z-00-DX5,TCGA-SARC,2
595,TCGA-DX-A8BV-01Z-00-DX3,TCGA-SARC,3
636,TCGA-DX-A6B9-01Z-00-DX2,TCGA-SARC,4
918,TCGA-DX-A8BP-01Z-00-DX2,TCGA-SARC,5
